route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
T5,2,"2_8043471^+","Rondo Kaponiera",1,915899,0,6
T5,2,"2_8044205^+","Rondo Kaponiera",1,915899,0,5
T5,2,"2_8044207^+","Rondo Kaponiera",1,915899,0,5
T5,2,"2_8044508^+","Rondo Kaponiera",1,915899,0,9
T5,2,"2_8044510^+","Rondo Kaponiera",1,915899,0,9
T5,2,"2_8044512^+","Rondo Kaponiera",1,915899,0,9
T5,2,"2_8044514^+","Rondo Kaponiera",1,915899,0,9
T5,2,"2_8047382^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047384^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047386^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047388^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047390^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047392^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047394^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047396^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047398^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047400^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047402^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047404^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047406^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047408^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047410^+","Rondo Kaponiera",1,915899,0,1
T5,2,"2_8047417^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047419^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047421^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047423^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047425^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047427^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047429^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047431^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047433^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047435^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047437^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047439^+","Rondo Kaponiera",1,915899,0,2
T5,2,"2_8047454^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047456^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047458^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047460^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047462^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047464^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047466^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047468^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047470^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047472^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047474^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047476^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047478^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047480^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047482^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047484^+","Rondo Kaponiera",1,915899,0,3
T5,2,"2_8047491^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047493^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047495^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047497^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047499^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047501^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047503^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047505^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047507^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047509^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047511^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047513^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047515^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047517^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047519^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047521^+","Rondo Kaponiera",1,915899,0,4
T5,2,"2_8047526^+","Rondo Kaponiera",1,915899,0,7
T5,2,"2_8047532^+","Rondo Kaponiera",1,915899,0,7
T5,2,"2_8047546^+","Rondo Kaponiera",1,915899,0,7
T5,2,"2_8044206^+","Górczyn PKM",0,915900,0,5
T5,2,"2_8044208^+","Górczyn PKM",0,915900,0,5
T5,2,"2_8044509^+","Górczyn PKM",0,915900,0,9
T5,2,"2_8044511^+","Górczyn PKM",0,915900,0,9
T5,2,"2_8044513^+","Górczyn PKM",0,915900,0,9
T5,2,"2_8047381^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047383^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047385^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047387^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047389^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047391^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047393^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047395^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047397^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047399^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047401^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047403^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047405^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047407^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047409^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047411^+","Górczyn PKM",0,915900,0,1
T5,2,"2_8047416^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047418^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047420^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047422^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047424^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047426^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047428^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047430^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047432^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047434^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047436^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047438^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047440^+","Górczyn PKM",0,915900,0,2
T5,2,"2_8047453^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047455^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047457^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047459^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047461^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047463^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047465^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047467^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047469^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047471^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047473^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047475^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047477^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047479^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047481^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047483^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047485^+","Górczyn PKM",0,915900,0,3
T5,2,"2_8047490^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047492^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047494^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047496^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047498^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047500^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047502^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047504^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047506^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047508^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047510^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047512^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047514^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047516^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047518^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047520^+","Górczyn PKM",0,915900,0,4
T5,2,"2_8047527^+","Górczyn PKM",0,915900,0,7
T5,2,"2_8047533^+","Górczyn PKM",0,915900,0,7
T5,2,"2_8047547^+","Górczyn PKM",0,915900,0,7
T5,3,"3_8084115^+","Rondo Kaponiera",1,920395,0,6
T5,3,"3_8084176^+","Rondo Kaponiera",1,920395,0,4
T5,3,"3_8085960^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085962^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085964^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085966^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085968^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085970^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085972^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085974^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085976^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085978^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085980^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085982^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085984^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085986^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085988^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085990^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085992^+","Rondo Kaponiera",1,920395,0,1
T5,3,"3_8085998^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086000^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086002^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086004^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086006^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086008^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086010^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086012^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086014^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086016^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086018^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086020^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086022^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086024^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086026^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086028^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086030^+","Rondo Kaponiera",1,920395,0,2
T5,3,"3_8086035^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086037^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086039^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086041^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086043^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086045^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086047^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086049^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086051^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086053^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086055^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086057^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086059^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086061^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086063^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086065^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086067^+","Rondo Kaponiera",1,920395,0,3
T5,3,"3_8086073^+","Rondo Kaponiera",1,920395,0,8
T5,3,"3_8086075^+","Rondo Kaponiera",1,920395,0,8
T5,3,"3_8084116^+","Górczyn PKM",0,920396,0,6
T5,3,"3_8084177^+","Górczyn PKM",0,920396,0,4
T5,3,"3_8085959^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085961^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085963^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085965^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085967^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085969^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085971^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085973^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085975^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085977^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085979^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085981^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085983^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085985^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085987^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085989^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085991^+","Górczyn PKM",0,920396,0,1
T5,3,"3_8085997^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8085999^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086001^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086003^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086005^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086007^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086009^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086011^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086013^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086015^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086017^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086019^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086021^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086023^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086025^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086027^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086029^+","Górczyn PKM",0,920396,0,2
T5,3,"3_8086036^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086038^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086040^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086042^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086044^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086046^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086048^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086050^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086052^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086054^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086056^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086058^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086060^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086062^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086064^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086066^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086068^+","Górczyn PKM",0,920396,0,3
T5,3,"3_8086074^+","Górczyn PKM",0,920396,0,8
T5,3,"3_8086076^+","Górczyn PKM",0,920396,0,8
T5,6,"6_8054474^+","Rondo Kaponiera",1,915899,0,6
T5,6,"6_8055208^+","Rondo Kaponiera",1,915899,0,5
T5,6,"6_8055210^+","Rondo Kaponiera",1,915899,0,5
T5,6,"6_8055511^+","Rondo Kaponiera",1,915899,0,9
T5,6,"6_8055513^+","Rondo Kaponiera",1,915899,0,9
T5,6,"6_8055515^+","Rondo Kaponiera",1,915899,0,9
T5,6,"6_8055517^+","Rondo Kaponiera",1,915899,0,9
T5,6,"6_8058385^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058387^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058389^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058391^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058393^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058395^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058397^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058399^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058401^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058403^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058405^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058407^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058409^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058411^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058413^+","Rondo Kaponiera",1,915899,0,1
T5,6,"6_8058420^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058422^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058424^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058426^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058428^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058430^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058432^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058434^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058436^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058438^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058440^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058442^+","Rondo Kaponiera",1,915899,0,2
T5,6,"6_8058457^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058459^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058461^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058463^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058465^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058467^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058469^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058471^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058473^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058475^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058477^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058479^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058481^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058483^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058485^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058487^+","Rondo Kaponiera",1,915899,0,3
T5,6,"6_8058494^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058496^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058498^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058500^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058502^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058504^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058506^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058508^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058510^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058512^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058514^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058516^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058518^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058520^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058522^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058524^+","Rondo Kaponiera",1,915899,0,4
T5,6,"6_8058529^+","Rondo Kaponiera",1,915899,0,7
T5,6,"6_8058535^+","Rondo Kaponiera",1,915899,0,7
T5,6,"6_8058549^+","Rondo Kaponiera",1,915899,0,7
T5,6,"6_8055209^+","Górczyn PKM",0,915900,0,5
T5,6,"6_8055211^+","Górczyn PKM",0,915900,0,5
T5,6,"6_8055512^+","Górczyn PKM",0,915900,0,9
T5,6,"6_8055514^+","Górczyn PKM",0,915900,0,9
T5,6,"6_8055516^+","Górczyn PKM",0,915900,0,9
T5,6,"6_8058384^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058386^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058388^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058390^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058392^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058394^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058396^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058398^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058400^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058402^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058404^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058406^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058408^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058410^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058412^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058414^+","Górczyn PKM",0,915900,0,1
T5,6,"6_8058419^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058421^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058423^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058425^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058427^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058429^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058431^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058433^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058435^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058437^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058439^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058441^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058443^+","Górczyn PKM",0,915900,0,2
T5,6,"6_8058456^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058458^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058460^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058462^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058464^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058466^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058468^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058470^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058472^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058474^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058476^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058478^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058480^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058482^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058484^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058486^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058488^+","Górczyn PKM",0,915900,0,3
T5,6,"6_8058493^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058495^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058497^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058499^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058501^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058503^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058505^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058507^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058509^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058511^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058513^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058515^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058517^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058519^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058521^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058523^+","Górczyn PKM",0,915900,0,4
T5,6,"6_8058530^+","Górczyn PKM",0,915900,0,7
T5,6,"6_8058536^+","Górczyn PKM",0,915900,0,7
T5,6,"6_8058550^+","Górczyn PKM",0,915900,0,7
T5,8,"8_8093030^+","Rondo Kaponiera",1,920395,0,6
T5,8,"8_8093771^+","Rondo Kaponiera",1,920395,0,5
T5,8,"8_8093773^+","Rondo Kaponiera",1,920395,0,5
T5,8,"8_8094112^+","Rondo Kaponiera",1,920395,0,9
T5,8,"8_8094114^+","Rondo Kaponiera",1,920395,0,9
T5,8,"8_8094116^+","Rondo Kaponiera",1,920395,0,9
T5,8,"8_8094118^+","Rondo Kaponiera",1,920395,0,9
T5,8,"8_8097049^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097051^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097053^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097055^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097057^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097059^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097061^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097063^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097065^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097067^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097069^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097071^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097073^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097075^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097077^+","Rondo Kaponiera",1,920395,0,1
T5,8,"8_8097084^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097086^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097088^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097090^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097092^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097094^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097096^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097098^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097100^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097102^+","Rondo Kaponiera",1,920395,0,2
T5,8,"8_8097104^+","Rondo Kaponiera",1,920395,0,2
